id	Q27	Q28	Q29_SQ01	Q29_SQ02	Q29_SQ03	Q30	Q31	Q38
6113	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6114	A solid tool that allows me to perform over 60% of the tasks I need	"My ""housekeeping"" tasks (I need reminders)"	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6115	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6116	Clearly data and analysis. Visualisation is still not satisfying (too many options).	Incompatibility between packages, symbols cant be protected, unless you use namespaces explicitely all the time.	Y	U	Y	{question_not_shown}	{question_not_shown}	Thanks
6117	Its flexibility.	Understanding the error messages.	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6119	{question_not_shown}	{question_not_shown}	N	N	N	{question_not_shown}	{question_not_shown}	NA
6120	Very simple to use. Interactive programming is good. Can there be a byte code compiler to improve speed.	Speed	Y	Y	Y	None so far	None add of now	None
6121	It is general, and once you learn how (which isn't easy for an older procedural/functional analyst like me) the basics of programming solutions is relatively straightforward.	The multiple ways of solving problems can lead one into dead-ends (eventually, something doesn't work or is inefficient), requiring rewrites.	N	N	N	{question_not_shown}	{question_not_shown}	NA
6122	Free and lots of packages . plenty of support from the online community	Alien to collaboraters who dont know programming	N	N	N	{question_not_shown}	{question_not_shown}	R is awesome
6123	The reproducibility and the breadth of packages.	Unclear errors. Usually Stack overflow can clear it  up, but sometimes I really have to work to fix an error.	N	N	N	{question_not_shown}	{question_not_shown}	Thank you for doing this!
6124	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6125	NA	NA	U	N	N	{question_not_shown}	{question_not_shown}	NA
6126	Its fast way of managing data	Unexpected casting!	N	N	N	{question_not_shown}	{question_not_shown}	NA
6127	data frames. Like SQL tables with easy manipulation	Just coming to grips with the language... I find S4 objects somewhat hard to work with versus other programming language's implementations of classes and objects.	Y	U	N	{question_not_shown}	{question_not_shown}	nope
6128	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6129	Data wrangling, making ugly data prettier and cleaner	The learning curve	N	N	N	{question_not_shown}	{question_not_shown}	NA
6130	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6131	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6132	NA	1. Stop long runs{cr}{newline}2. Can't work with R while running something	N	N	N	{question_not_shown}	{question_not_shown}	NA
6133	Easy and fast to do analysis with it.	NA	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6134	Large collection of methods readily available	The chaos of apply, lapply, sapply, by with their unusable list output. Being cleaned up by dplyr and friends now.{cr}{newline}Inconsistent naming schemes.{cr}{newline}Having to put days to get package running when a new version comes out. The c++11, 14 chaos is a horror.{cr}{newline}For many years, the lack of a good IDE. RStudio has done a perfect job.{cr}{newline}Being Ripley (early years) or Eddelbuetteled (now)	Y	Y	Y	DBI, RHub	Better documentation format. The content of the current help files is good enough, the presentation is not. Many attempts, nothing changed - with the exception of vignettes/knitr/markdown support. pkgdown is a good concept, output format should be standard.{cr}{newline}{cr}{newline}Work that there are  more tests, mainly in standard packages. When 3.4.0 came out, I was flooded by warnings about partial matching in my old reports, partially from standard packages such as RODBC. For this one, I even submitted an almost trivial pull request, https://github.com/cran/RODBC/pulls/dmenne, but nothing happened. At user2017, I spoke about the issue with several people, but nobody wanted to muck with the r-core team for fear of being ripleyed (not by brian, there are other ripleys now).	R has saved my life. I could not have afforded SAS SPSS as a lone statistical consultant, and I have learned all statistics from using R, being a physicist/biologist/computer scientist by education
6135	Wide range flexibility	bugging	U	N	N	{question_not_shown}	{question_not_shown}	NA
6136	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6137	The community.	package dependencies and changes in packages that break code.	Y	Y	Y	?	?	Thanks
6138	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6139	Repeatable code and functions	Poor documentation, and not enough examples	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6140	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6141	easily readable	Sometimes the concept is different.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6142	Love the interactive notebooks and use markdown.	None.	Y	Y	Y	Support the development of R	Support more individual grants	Continue improving and supporting this amazing comunity!
6143	1. Access to R documentations and helps {cr}{newline}2. It lets to create as many objects at a time{cr}{newline}3. Data visualizations{cr}{newline}4. Flexibility of writing commands  {cr}{newline}5. Of course, it is free.	There are a lot of R packages for a specific analysis. And sometimes, I is a problem for me to remember which package for which analysis.	N	N	N	{question_not_shown}	{question_not_shown}	NA
6144	Ease and breath of use in statistics.	Loops run really slow!	N	N	N	{question_not_shown}	{question_not_shown}	NA
6145	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	NA
6146	NA	NA	Y	Y	N	NA	NA	NA
6147	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6148	Spectrum of statistical tools, machine learning algorithms, visualization tools, and RStudio is just amazing.	It is a somewhat hard language to learn, specially for beginners. Even if you are already familiar with it, it is sometimes difficult to convince someone to work with you using R. The other main drawback IMO is its performance. I do not feel safe to deploy it on production.	N	N	N	{question_not_shown}	{question_not_shown}	NA
6149	Ease of use and breadth of capabilities.	Support is difficult.  I hate most question forums as they are dominated by 'power user' intent on belittling people who just want to ask questions.	Y	U	U	{question_not_shown}	{question_not_shown}	Make question forums nicer
6150	Making scientific research reproducible.	Most of the colleagues at work that are using Excel etc.	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6151	versatility	I would always like to use pipes and Tidyverse pkg	N	Y	N	I do not know	I do not know	no
6152	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6153	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6154	breadth of methods	documantation is somewhat cryptic	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6155	Versatility to do statistics, R-Studio interface, ability to connect to SQL server using RODBC, availability of packages for any problem, lot of users.	Having to invest time to learn and get work done. Getting through the learning curve.	U	N	N	{question_not_shown}	{question_not_shown}	Learning python as well.  Going back to school to earn a degree in data science.
6156	free/open	crippled developer environment (svn instead of git, who uses bugzilla that you cannot self register?)	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6157	Statistical tools and active developer community.	Seems some cutting edge ML algos, like deep neural networks, are being developed primarily in other languages, such as python or lua. I'm concerned that R may be losing its edge in some statistical fields.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6158	available breadth of packages	language	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6159	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6160	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6161	Quickly get the result, so we can make mistakes and retry. A mistake in Excel can costs a lot of time.{cr}{newline}Removes the frustration of waiting for the results, and allows for much deeper data analysis.{cr}{newline}And it is fun!	For me, the latest version of RStudio was not an improvement. Afraid to lose something working good to too much sophistication (but this is for R Studio).{cr}{newline}A lot of time can be wasted to search for the right package.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6162	Community (eg stack overflow) to answer questions. Plenty of packages.	Inconsistent language syntax.	Y	Y	Y	Support package development.	Support development of base R.	NA
6163	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6164	{question_not_shown}	{question_not_shown}	U	U	N	{question_not_shown}	{question_not_shown}	NA
6165	Ease of scripting complex analyses.	"Programming ""gotchas"". Lower-level language things that are hard to get your head around."	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6168	Package availability and completeness.	"Many features would be better off with a traditional OOP implementation - e.g. date time objects (POSIXct). Odd syntax at times: assignment ""<-"", ""."" allowed in names, ""$"" as member access, ""c()""."	N	N	N	{question_not_shown}	{question_not_shown}	Thank you
6167	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6169	Data visualisation and analysis  tools.	NA	Y	Y	U	NA	NA	NA
6170	R is easy to use and has a lot of tools.	NA	Y	Y	Y	NA	NA	NA
6171	The capabilities and how diverse the R user community is.	NA	Y	U	N	{question_not_shown}	{question_not_shown}	Interested in starting a Tampa R Users Group, would like to know results from survey about the area to see if there would be interest.
6172	Lots of tools and resources	slow	U	N	N	{question_not_shown}	{question_not_shown}	NA
6173	That it's widespread use in research allows everyone to use newly developed methods very soon after their development.	NA	Y	Y	U	NA	NA	NA
6174	- cummunity{cr}{newline}- flexible (also the worst part of it, i guess){cr}{newline}- FOSS is just a good concept{cr}{newline}- data science is fun	- lack of standards	Y	Y	N	- given 150€ to our usergroup ;-)	- keep on funding projects that close critical gaps in the R ecosystem	NA
6175	0	slow	N	N	N	{question_not_shown}	{question_not_shown}	NA
6176	how elegant and tidy the code is{cr}{newline}and how cool the viz are	integration with other tools{cr}{newline}web dev{cr}{newline}performance	Y	U	Y	{question_not_shown}	{question_not_shown}	we are losing space when it comes to deep learning
6177	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6178	The possibility of developing anything to the measure	NA	Y	Y	Y	NA	NA	NA
6179	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6180	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6181	Easy to use	Memory limit and need to change code to parallelize tasks	Y	U	U	{question_not_shown}	{question_not_shown}	Make easy to put it in production trough APIs and make it easyr to use full computer power and GPU...
6182	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6183	lot of scientific packages available{cr}{newline}large user community	you never know, if python is better suited to your problem	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6184	NA	NA	U	N	N	{question_not_shown}	{question_not_shown}	NA
6185	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6186	Data cleaning and plotting is fantastic.	Sometimes speed. Also convincing other people it can work in production.	Y	Y	U	NA	NA	NA
6187	The R community.  Wow!	Lists, regular expressions, which I wish were more perl-like syntactically.	Y	NA	NA	{question_not_shown}	{question_not_shown}	I appreciate the work being done by RStudio.  Excellent commercial + open source model!
6188	Flexibility: I can make it do whatever I want.	That stringsAsFactors defaults to TRUE.	Y	U	N	{question_not_shown}	{question_not_shown}	Thanks for putting on this survey. It would also be nice to see a survey more dedicated to the R Community: e.g. how do you find R help? how do you interact with other R users online? how do you interact with other R users in person? Do you attend R-focused conferences? etc.
6189	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6190	NA	NA	U	U	N	{question_not_shown}	{question_not_shown}	NA
6191	Visualization.	Not many people use it especially in the field of Data Science, Python is more common.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6192	NA	NA	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6193	Creating reproducible analyses (much easier to find and fix errors versus complex workbooks that span multiple worksheets)	Getting used to the syntax. I've programmed in some other languages, and it's definitely harder learning R, because it's so different.	U	U	N	{question_not_shown}	{question_not_shown}	I'm enjoying the challenge of learning R, but wish it was a little easier so I could be productive more quickly.
6194	The best thing about R is being an academic language of statistics. I would switch to Julia/Python entirely if the software/userbase moved there.	Terrible class system, bad IDEs compared to Java/Python/JavaScript standard, in general not a very 'mature' language.	Y	U	Y	{question_not_shown}	{question_not_shown}	NA
6195	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6196	Creating functions to perform customized operations on data and then clearly represent results with ggplot.	Navigating the different ways of doing the same thing.	Y	U	U	{question_not_shown}	{question_not_shown}	Don't let python win out in the machine learning race!
6197	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6198	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6199	I can easily find user comments/blog post about all libraries I have been working with.	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6200	There is always something new to learn.  you are never bored.	There are 5 packages that do what I need to do, how do I decide which one is best?  Should I dplyr or data.table?	U	U	U	{question_not_shown}	{question_not_shown}	NA
6201	getting things done more quickly	cryptical error messages cost a lot of nerves	Y	U	N	{question_not_shown}	{question_not_shown}	Better documentations for beginners. If you mention S3 and S4 classes without explanation that's not helpful. Thanks & good luck!
6202	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6203	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6204	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6205	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6206	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6207	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6208	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6209	Readable, clean, reusable and adaptable	When it crashes due to large data.	N	N	N	{question_not_shown}	{question_not_shown}	Thanks.
6210	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6211	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6212	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6213	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	NA
6214	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6215	NA	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6216	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6217	Flexibility. I can code a machine learning algorithm for half of the day and work on a completely different visualization for another project using very similar constructs and packages.	The steep learning curve of having new packages come out all of the time. You really have to stay on top of R and force yourself to code every day to be able to maintain vs something like Visual Basic which largely stays the same and is definitely more standard.	N	N	N	{question_not_shown}	{question_not_shown}	Stay golden, Ponyboy.
6218	NA	NA	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6219	The active community that is willing to answer questions and the vast array of packages available on CRAN. R's ability to interface with other tools makes it a great fit in many of my analysis workflows as well.	The fact that loops are very slow and that many people I work with are not familiar with R.	N	N	U	{question_not_shown}	{question_not_shown}	NA
6220	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6221	Users can do nearly all aspects of their work within R, from pulling/reading in and cleaning data, analysis, visualizations and dashboard creation, and sharing results	Speed of loops, memory limitations	Y	Y	Y	NA	NA	NA
6222	Speed of code, and lots of online help available.  Also like the modularity of R code.	The indexing functions can be confusing.  for example, when to use [] vs [[]] vs [a,b]	N	N	N	{question_not_shown}	{question_not_shown}	NA
6223	All those available functions	So far, I would say loading different types of data into R is a bit tricky.	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6224	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6225	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6226	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6227	The good visuals, Rmarkdown, and the ease of use.	The discovery of important packages like data table and tidyverse. It took me a long time to find everything I needed to be efficient.	N	N	N	{question_not_shown}	{question_not_shown}	NA
6228	Speed. Construction of reports that would take all day in our enterprise reportwriting platform can be done in RStudio in under an hour. Execution of complex reports that take 30 minutes in our enterprise solution take only seconds to run in R. When an analyst like me is studying data in an iterative fashion, speed to get me from one iteration to the next and then to the one after that is critical.	"I haven't successfully navigated our company's politics to make R a central ""corporate"" analytical solution. To date, it remains a tool that's isolated to my particular workstation."	U	U	U	{question_not_shown}	{question_not_shown}	I'm grateful for the many online resources that have helped me learn R, especially DataCamp.
6229	NA	NA	Y	N	U	{question_not_shown}	{question_not_shown}	NA
6230	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6231	Friendly evironment for statistical computing and good support for reproducible reports/research.	It is slow sometimes and freeze my laptop.	U	N	N	{question_not_shown}	{question_not_shown}	NA
6232	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6233	I like that spreadsheet-style errors don't come up as much. The code generally runs the same each time (barring some update-breaking change).	Having to work with non-R users can be tricky. The transition from Excel to R is tough; it's tough trying to convince people that analysis that might take a lot of mental effort or spreadsheet gymnastics can  be really simple in R.	Y	U	U	{question_not_shown}	{question_not_shown}	I work in transportation planning.
6234	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6235	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6236	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6237	It interfaces with so many data sources.	The complexity of the language and the amount of effort to get up to speed with it.	U	N	N	{question_not_shown}	{question_not_shown}	No
6238	It has a good mix and balance of general programming capability, statistics and data analysis, and graphics.	There are some instances where trying to learn how to do something new is very frustrating. Particularly when the documentation seems to assume the new user has more of a foundation than they do. Often, initial examples are too advanced. Sometimes the documentation is scattered across multiple sources. Base R documentation can be somewhat terse, but I'm used to its style and generally find it satisfactory. Trying to find the source code for functions built using S4 methods is perhaps more difficult than I would like.	Y	Y	Y	For me personally? Not obvious that it has done anything yet. But if it helps maintain continued viability and wide-spread use of R, that will be good.	See response to previous question.	NA
6239	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6240	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6241	The simplicity to write/run scripts. {cr}{newline}I can write scripts in notepad, in cases that I need a simple script that I will use only one time, or in a more sophisticated IDE, when I need a more complex computation.	The documentation could be better with complete examples of usage. {cr}{newline}Also, the visualization of data is a little complicated some times.	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6242	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6243	{question_not_shown}	{question_not_shown}	N	N	N	{question_not_shown}	{question_not_shown}	NA
6244	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6245	Speed of pulling large amounts of data	dealing with factors, date formats, having it be harder to do things that can be done with a single line of code in SAS	N	N	N	{question_not_shown}	{question_not_shown}	NA
6246	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6247	The many very diverse available R packages and good documentation on R provides the possibility to find the right method/solution for a certain data analysis problem. It is really helpful that people share also their codes and provides help through several forums. An other advantage of using R for data analysis that it forces you to work in a reproducible way which is very important, research becomes much better documented than before.	I found difficult to work with data over millions of row. There is less documentation on this topic and available solutions needs some knowledge and skills in computer science.	Y	N	N	{question_not_shown}	{question_not_shown}	No.
6249	It's a very powerful calculator w/ a lot of documentation and assistance	It could be a bit buggy at times.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6250	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6251	One tool for everything	You cant work with big amount of data. It's necesary more package working on distributed and easily scale system	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6252	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6253	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6254	NA	NA	U	U	U	{question_not_shown}	{question_not_shown}	NA
6255	NA	NA	Y	Y	N	NA	NA	NA
6256	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6257	The easiness of doing statistical analysis and the visualization APIs.	Memory performance, horrifying garbage cleaning, and the language as a general purpose language.	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6258	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6259	Being able to compare data from different data sources	NA	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6260	{question_not_shown}	{question_not_shown}	N	N	N	{question_not_shown}	{question_not_shown}	{question_not_shown}
6261	Extremely flexible, can find an answer to nearly any problem in a variety of ways.  Big community for support.	Data visualization is highly customizable but also takes much longer to produce than a tool like Tableau.  {cr}{newline}{cr}{newline}Large amounts of RAM needed.	N	N	N	{question_not_shown}	{question_not_shown}	NA
6262	NA	NA	Y	N	U	{question_not_shown}	{question_not_shown}	NA
6263	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6264	With R you have to think more much in what you want to do, opossite than excel spreadsheet	interactivity with other software.	Y	U	U	{question_not_shown}	{question_not_shown}	Congratulations
6265	Quick expression of concepts to code.	Slow speed.  {cr}{newline}{cr}{newline}Also I consider the Rd documentation system very creaky.  It puts developers in a box.  It encourages cryptic explanations.  It discourages examples by forcing them to be run when checking packages ('not run' is one of the most cryptic elements for users; only developers realize it's a CRAN-relevant annotation.)  It discourages holistic user manuals that actually explain how to use a package in a coherent workflow, along with relevant technical details of algorithms.  The vignette system helps but is misnamed, under-used and under-visible.  Required documentation and and vignettes have been great features; they're creaky only due to R's success.{cr}{newline}{cr}{newline}Static code analysis by CRAN checking is too invasive and attempts to be too smart.  {cr}{newline}{cr}{newline}Drop Solaris or explain to the community who still uses it.	Y	Y	Y	Nothing yet... maybe funding Rhub and other projects.	Funding me :){cr}{newline}{cr}{newline}It's a great idea but must be careful to stay open and not just solidify currently favored companies and approaches.	NA
6266	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6267	NA	NA	Y	Y	U	NA	NA	"Your job positions and employer fields need other options (or at least an ""other"" option). I had to pick the ones that I felt were closest (but ""Environmental Engineer for a private consulting firm"" does not equal ""Physical Scientist working for the government"")."
6268	The community, the breadth of available tools, the ease and power of writing your own functions, but above all, the well-developed reproducible research tools	Every once and a while, some dummy will name a variable T or something, and everything will just stop working, and I need to reset everything. The freedom and flexibility of R comes with a price	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6269	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6270	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6271	magrittr pipe!	Slow and memory hungry.	Y	Y	Y	No idea.	No idea.	1. Make R faster please! 2. Integrate the magrittr pipe operator to base R please.
6272	Data analysis and graphs. Ease of commands and usage	Whenever we upgrade a new version of R, need more information on how to retain the existing packages and move to the upgraded version without any problems.{cr}{newline}Currently whenever I upgrade R version, I have to reinstall all the packages that I use in my current work	Y	Y	Y	NA	NA	NA
6273	Free software, helpful community, great learning resources.	Inconsistent (but very built-in) interface to base functions.	Y	Y	Y	Nothing quite yet, but I expect to use rhub for checks when I next update my CRAN package.	NA	NA
6274	NA	NA	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6275	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6276	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6277	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6278	Comes naturally to me since I started with it early on (before learning other tools)	Language is very different from other programming languages	N	N	N	{question_not_shown}	{question_not_shown}	NA
6279	The open and free access.	The loops and memory management.	Y	Y	Y	NA	NA	NA
6280	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6281	It's my one-stop-shop for all my analysis. From analyzing survey results to building predictive models, I can do it all in R and it's free! I love the ability to document my work using R Notebook and sharing with my team if they ever have a question on how I arrived at my final result.	There is a steep code learning curve. I've been using R for about 4 years and I feel like I've just scratched the surface. The package documents are not always super clear and I find my self Googling a lot.	N	N	N	{question_not_shown}	{question_not_shown}	Currently we only use SPSS for survey analysis and I've made it my missing to move all that into R so there's no need to shell out money every year to IBM.
6282	The ability to execute (write) complex logic quickly once you're used to the logic structure. The fact that you almost never have to write a loop to do repeated calculations	Steep learning curve. To friends just getting started with data science / machine learning / programming, I'm much more likely to recommend python than R, even though I use R much more frequently than python	N	N	N	{question_not_shown}	{question_not_shown}	NA
6283	Quickly pulling down all my data using a DB2 connection	I don't know very much about it to see its true potential	N	N	N	{question_not_shown}	{question_not_shown}	NA
6284	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6285	R is ideal for statistical computing, but for me the aspect that one can do numerical mathematics and optimization with R is also important.	Speed is not bad, but also not really good.{cr}{newline}Python with numba, JavaScript, and Julia show that much improved run-times should be possible.	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6286	I like the flexibility it provides - for maximum customization	This might be a hardware issue on my end, but I have run into problems executing certain functions on large datasets.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6287	Quick and dirty.	When I have to explain my quick and dirty code to my students.	Y	U	N	{question_not_shown}	{question_not_shown}	Thanks for your work about R!
